u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
1,20,15,2,15,3,0.3029,1.2604,1.3249,1.2927,39.05,917
1,20,15,3,15,3,0.3102,1.3839,1.1518,1.2678,40.58,920
1,20,15,3,15,10,0.3071,1.2484,1.3439,1.2962,37.21,908
1,20,15,4,3,1,0.3422,1.3853,1.1272,1.2563,40.72,953
1,20,15,4,3,2,0.3455,1.2911,1.2255,1.2583,41.21,955
1,20,15,6,6,5,0.3355,1.2399,1.2907,1.2653,40.74,961
1,20,15,6,10,2,0.3393,1.1584,1.3596,1.2590,41.36,952
1,20,15,6,15,1,0.3086,1.1939,1.4329,1.3134,37.76,919
1,20,15,8,3,3,0.3213,1.2500,1.3352,1.2926,38.93,951
1,20,20,2,6,4,0.3000,1.4560,1.1215,1.2888,36.04,865
1,20,20,3,7,2,0.3000,1.4468,1.1448,1.2958,40.49,866
1,20,20,3,7,4,0.3000,1.1789,1.3950,1.2870,39.89,867
1,20,20,4,7,3,0.3000,1.2041,1.3883,1.2962,40.16,869
1,20,20,4,15,1,0.3000,1.1654,1.4128,1.2891,39.91,837
1,20,20,8,7,4,0.3000,1.4519,1.1465,1.2992,38.78,865
1,20,20,8,10,1,0.3000,1.1710,1.4190,1.2950,37.72,856
2,2,3,1,4,1,0.5834,0.9447,1.0215,0.9831,56.48,1256
2,2,3,1,6,2,0.5859,1.1706,0.7959,0.9833,57.75,1266
2,2,3,1,15,4,0.5186,0.9547,1.1302,1.0425,50.19,1176
2,2,3,2,4,5,0.5999,1.0241,0.8243,0.9242,57.86,1278
2,2,3,2,7,1,0.6035,0.9335,0.9490,0.9412,57.59,1273
2,2,3,2,7,2,0.5934,0.8656,1.0638,0.9647,54.59,1279
2,2,3,2,10,10,0.5717,0.8084,1.1183,0.9634,56.16,1226
2,2,3,2,15,3,0.5344,1.1081,0.9962,1.0522,53.60,1185
2,2,3,3,15,5,0.5193,0.8987,1.2460,1.0724,50.80,1192
2,2,4,1,4,5,0.6254,0.8220,1.0405,0.9313,55.89,1277
2,2,4,1,6,2,0.6191,0.9924,0.8528,0.9226,57.14,1279
2,2,4,1,6,10,0.5844,0.8171,1.1402,0.9787,57.11,1244
2,2,4,1,10,2,0.5877,0.8290,1.0889,0.9589,55.41,1257
2,2,4,3,4,2,0.6348,0.9741,0.8523,0.9132,60.08,1299
2,2,4,4,3,1,0.6183,0.8232,0.9646,0.8939,57.51,1291
2,2,4,4,4,4,0.6357,0.7397,1.0347,0.8872,59.08,1311
2,2,4,4,6,2,0.6367,0.8719,0.8611,0.8665,61.05,1312
2,2,4,4,15,3,0.5464,0.9074,1.1556,1.0315,54.22,1206
2,2,5,1,3,3,0.6022,0.9466,0.9399,0.9432,57.45,1277
2,2,5,1,10,5,0.6152,0.7908,1.0837,0.9373,59.74,1267
2,2,5,1,15,4,0.5195,1.0162,1.0926,1.0544,49.28,1191
2,2,5,2,4,5,0.6258,0.9099,0.9482,0.9290,58.26,1300
2,2,5,2,4,10,0.5982,1.1065,0.7730,0.9397,56.00,1259
2,2,5,2,7,4,0.6271,0.9841,0.8141,0.8991,60.37,1306
2,2,5,3,5,1,0.6231,0.7268,1.0681,0.8974,59.45,1306
2,2,5,3,7,5,0.6475,0.8233,0.9459,0.8846,60.33,1317
2,2,5,4,5,1,0.6483,0.7592,1.0100,0.8846,60.46,1313
2,2,5,4,10,1,0.6184,1.1008,0.7277,0.9143,55.77,1289
2,2,6,1,3,10,0.5777,1.0011,0.9874,0.9943,56.90,1242
2,2,6,1,4,2,0.6299,0.6794,1.0740,0.8767,59.67,1284
2,2,6,1,7,1,0.6167,1.0258,0.7950,0.9104,58.14,1282
2,2,6,3,3,1,0.6065,0.8382,0.9885,0.9133,56.01,1296
2,2,6,3,5,2,0.6316,0.9712,0.8134,0.8923,58.49,1316
2,2,6,3,10,2,0.6130,0.9905,0.8850,0.9378,57.70,1291
2,2,6,4,10,1,0.6124,1.0324,0.7798,0.9061,55.94,1292
2,2,6,4,10,2,0.6344,0.7276,1.0476,0.8876,59.79,1298
2,2,6,4,10,4,0.6352,0.7177,1.1022,0.9100,59.98,1303
2,2,6,4,15,10,0.5278,1.0135,1.0242,1.0189,51.48,1184
2,2,6,5,10,1,0.6235,0.7973,1.0332,0.9153,59.23,1294
2,2,6,5,10,10,0.6013,0.7408,1.1144,0.9276,56.67,1262
2,2,6,5,15,3,0.5395,1.0584,1.0100,1.0342,52.82,1216
2,2,6,6,4,5,0.6513,0.7239,0.9928,0.8583,60.83,1322
2,2,6,6,5,5,0.6315,1.0672,0.7246,0.8959,60.88,1328
2,2,6,6,10,5,0.6246,0.7229,1.0874,0.9052,59.18,1302
2,2,6,6,15,2,0.5471,0.9670,1.0995,1.0333,53.65,1212
2,2,10,1,4,1,0.5801,1.0219,0.9083,0.9651,56.04,1239
2,2,10,1,4,5,0.5860,0.8534,1.0853,0.9694,56.74,1247
2,2,10,1,10,1,0.5554,1.0918,0.9491,1.0204,51.45,1225
2,2,10,1,10,3,0.5796,1.0441,0.9163,0.9802,54.79,1232
2,2,10,2,4,1,0.5860,0.8515,1.0619,0.9567,55.52,1252
2,2,10,2,7,10,0.5773,0.8415,1.1035,0.9725,55.02,1229
2,2,10,2,10,1,0.5650,1.1291,0.8110,0.9700,52.65,1237
2,2,10,3,7,2,0.5955,1.0700,0.8110,0.9405,58.87,1271
2,2,10,4,5,3,0.6111,0.8233,1.0696,0.9464,56.40,1280
2,2,10,4,7,10,0.5683,0.9796,0.9817,0.9807,55.17,1242
2,2,10,4,15,5,0.5358,0.9663,1.1257,1.0460,53.66,1183
2,2,10,5,10,2,0.6038,1.1101,0.7754,0.9428,58.82,1258
2,2,10,5,15,1,0.5421,0.9269,1.1522,1.0396,50.90,1178
2,2,10,5,15,10,0.4953,0.9114,1.2505,1.0809,52.05,1158
2,2,10,6,3,4,0.6050,0.8475,1.0680,0.9578,57.11,1270
2,2,10,8,4,4,0.5904,0.9411,0.9930,0.9670,57.42,1261
2,2,10,8,5,3,0.5940,1.0957,0.7870,0.9413,54.30,1264
2,2,10,8,6,1,0.5783,1.1862,0.7885,0.9873,55.00,1257
2,2,10,8,7,2,0.5786,0.7664,1.1348,0.9506,53.50,1261
2,2,10,8,7,10,0.5544,0.8908,1.0693,0.9800,52.52,1229
2,2,10,8,15,10,0.5087,1.2155,0.8927,1.0541,50.10,1146
2,2,15,1,6,10,0.4745,0.9428,1.2324,1.0876,46.47,1107
2,2,15,1,7,10,0.4654,1.2284,1.0352,1.1318,47.80,1107
2,2,15,1,10,2,0.4694,0.9545,1.2443,1.0994,50.40,1115
2,2,15,3,7,10,0.4788,0.9094,1.2711,1.0902,48.67,1120
2,2,15,4,4,2,0.4860,1.0318,1.1276,1.0797,51.03,1143
2,2,15,4,5,5,0.4893,1.2560,0.8742,1.0651,48.90,1148
2,2,15,5,4,10,0.4670,1.0185,1.2337,1.1261,45.74,1122
2,2,15,5,10,2,0.4902,1.0708,1.1313,1.1010,48.96,1134
2,2,15,5,15,2,0.4431,1.0699,1.1872,1.1286,47.55,1082
2,2,15,6,3,2,0.4903,1.1452,1.0670,1.1061,51.64,1139
2,2,15,6,4,2,0.4987,1.0430,1.1208,1.0819,52.61,1143
2,2,15,6,6,3,0.5039,1.2180,0.9169,1.0674,48.09,1149
2,2,15,8,5,2,0.5003,1.1763,0.9823,1.0793,52.23,1136
2,2,15,8,7,3,0.4953,1.0039,1.1431,1.0735,47.73,1138
2,2,20,1,3,3,0.3814,1.0648,1.3371,1.2010,44.21,984
2,2,20,1,4,4,0.3732,1.0840,1.3720,1.2280,40.10,987
2,2,20,1,10,1,0.3835,1.1421,1.2953,1.2187,43.71,977
2,2,20,2,3,4,0.3904,0.9993,1.3809,1.1901,45.18,990
2,2,20,2,5,5,0.3953,1.1140,1.2987,1.2064,46.17,994
2,2,20,2,6,2,0.3700,1.0668,1.4008,1.2338,42.44,993
2,2,20,3,7,1,0.3956,1.0661,1.3463,1.2062,43.08,995
2,2,20,5,5,2,0.3734,1.3228,1.1128,1.2178,43.54,1000
2,2,20,5,5,4,0.3910,1.0929,1.2867,1.1898,43.31,1002
2,2,20,5,10,1,0.3847,1.2282,1.1645,1.1963,42.72,989
2,2,20,5,15,4,0.3557,1.4345,1.0807,1.2576,40.86,959
2,2,20,6,15,10,0.3295,1.3782,1.1193,1.2488,40.55,944
2,2,20,8,3,2,0.3780,1.2323,1.2268,1.2295,40.59,988
2,2,20,8,4,3,0.3697,1.4144,1.0478,1.2311,42.36,992
2,2,20,8,4,4,0.3859,1.3861,1.0834,1.2348,45.69,993
2,3,3,2,15,1,0.5326,0.9855,1.0607,1.0231,52.82,1185
2,3,3,2,15,10,0.5007,1.0524,1.0691,1.0608,51.29,1163
2,3,4,1,4,3,0.6038,1.0397,0.8185,0.9291,59.27,1286
2,3,4,1,5,1,0.6100,0.7689,1.1050,0.9369,58.74,1281
2,3,4,1,6,2,0.6172,0.9918,0.8006,0.8962,58.05,1288
2,3,4,1,10,10,0.5684,1.1408,0.8640,1.0024,56.50,1232
2,3,4,2,6,3,0.6188,1.0610,0.7753,0.9182,57.29,1308
2,3,4,3,5,5,0.6487,1.0650,0.6799,0.8724,60.28,1318
2,3,4,4,3,4,0.6294,1.0607,0.7001,0.8804,58.13,1313
2,3,4,4,5,2,0.6429,0.8879,0.8509,0.8694,61.11,1321
2,3,4,4,6,3,0.6587,0.7123,0.9953,0.8538,58.86,1327
2,3,5,1,3,3,0.6180,0.9362,0.9086,0.9224,56.58,1286
2,3,5,1,3,5,0.6183,0.8371,0.9523,0.8947,56.29,1286
2,3,5,1,5,10,0.6095,0.8401,1.0167,0.9284,59.61,1258
2,3,5,1,10,1,0.6000,0.7518,1.1394,0.9456,57.99,1267
2,3,5,1,15,2,0.5534,1.1838,0.8119,0.9979,54.09,1193
2,3,5,2,15,2,0.5465,0.9520,1.0324,0.9922,55.46,1204
2,3,5,3,5,4,0.6355,1.0971,0.7151,0.9061,59.86,1329
2,3,5,3,10,4,0.6284,0.8982,0.8608,0.8795,58.46,1303
2,3,5,5,15,3,0.5578,0.9513,1.0870,1.0191,51.99,1221
2,3,6,1,6,2,0.6165,0.8926,0.9125,0.9026,57.94,1299
2,3,6,2,3,10,0.6115,0.8078,1.0550,0.9314,59.62,1263
2,3,6,2,5,3,0.6414,0.9571,0.8461,0.9016,58.48,1318
2,3,6,2,5,4,0.6327,1.0628,0.7693,0.9160,61.18,1320
2,3,6,2,5,5,0.6429,1.0179,0.7025,0.8602,57.67,1318
2,3,6,2,6,1,0.6484,0.8184,0.9090,0.8637,60.67,1309
2,3,6,3,5,1,0.6294,0.9298,0.8372,0.8835,57.10,1319
2,3,6,3,5,3,0.6389,0.7236,1.0489,0.8862,57.90,1331
2,3,6,3,5,10,0.6267,0.7069,1.1049,0.9059,58.16,1284
2,3,6,3,6,4,0.6484,0.8196,0.9533,0.8864,57.65,1334
2,3,6,4,4,1,0.6549,1.0215,0.6605,0.8410,57.94,1321
2,3,6,4,6,3,0.6484,0.8260,0.9340,0.8800,61.92,1341
2,3,6,4,6,4,0.6645,0.6633,1.0477,0.8555,61.74,1342
2,3,6,4,7,1,0.6362,1.0557,0.6859,0.8708,58.05,1327
2,3,6,4,15,5,0.5572,1.1861,0.8354,1.0108,53.47,1221
2,3,6,5,7,3,0.6408,0.7715,0.9497,0.8606,59.06,1342
2,3,6,5,7,4,0.6758,0.7678,0.9067,0.8373,60.93,1343
2,3,6,5,7,5,0.6512,0.7021,1.0603,0.8812,61.21,1342
2,3,6,6,3,10,0.6094,0.9105,0.9622,0.9364,55.56,1279
2,3,6,6,7,10,0.6270,0.8283,0.9696,0.8989,58.89,1291
2,3,6,6,10,5,0.6319,0.9480,0.8265,0.8873,60.56,1312
2,3,6,6,15,1,0.5548,0.8769,1.0964,0.9867,54.51,1214
2,3,10,1,6,5,0.5845,0.9953,0.8958,0.9455,55.23,1261
2,3,10,2,7,1,0.5885,0.9701,0.9189,0.9445,54.67,1264
2,3,10,2,15,4,0.5160,1.2225,0.9218,1.0722,51.00,1179
2,3,10,3,5,10,0.5605,0.9382,1.0644,1.0013,53.35,1245
2,3,10,3,10,4,0.5952,1.0219,0.8716,0.9468,58.48,1263
2,3,10,4,6,1,0.6049,0.8361,1.0350,0.9355,55.31,1281
2,3,10,4,7,5,0.6161,1.0011,0.8486,0.9249,55.41,1289
2,3,10,5,10,3,0.6065,1.0107,0.8834,0.9471,59.36,1269
2,3,10,6,15,3,0.5485,0.9053,1.1292,1.0173,51.66,1190
2,3,10,8,7,3,0.6002,0.9203,1.0058,0.9631,57.17,1273
2,3,10,8,15,1,0.5199,1.1305,0.9924,1.0614,52.68,1172
2,3,15,1,3,4,0.4701,1.2071,1.0470,1.1270,47.04,1129
2,3,15,1,5,2,0.5069,1.1872,0.9188,1.0530,51.18,1133
2,3,15,1,15,10,0.4404,1.0273,1.2414,1.1343,48.17,1053
2,3,15,2,15,3,0.4546,1.3243,0.9476,1.1359,47.04,1079
2,3,15,3,3,3,0.4830,1.2960,0.8996,1.0978,47.65,1142
2,3,15,4,4,10,0.4880,1.0101,1.1765,1.0933,47.97,1126
2,3,15,4,10,5,0.4967,1.2831,0.8932,1.0881,49.72,1140
2,3,15,5,6,2,0.5020,1.0257,1.1414,1.0835,50.65,1153
2,3,15,5,7,3,0.5214,1.0147,1.0428,1.0288,53.77,1155
2,3,15,6,3,1,0.4951,1.2700,0.8895,1.0798,50.47,1140
2,3,15,6,6,10,0.4891,1.0975,1.0557,1.0766,49.39,1130
2,3,15,8,3,1,0.4810,1.1449,1.0724,1.1086,48.34,1131
2,3,15,8,5,1,0.4906,1.1174,1.1069,1.1121,48.04,1138
2,3,15,8,10,5,0.4945,1.2180,0.9618,1.0899,51.74,1130
2,3,20,1,3,10,0.3579,1.1336,1.3053,1.2194,39.98,972
2,3,20,1,6,3,0.3914,1.3104,1.0784,1.1944,41.61,993
2,3,20,1,6,4,0.3801,1.3199,1.1534,1.2367,40.97,993
2,3,20,2,3,4,0.3796,1.0492,1.3933,1.2213,42.47,994
2,3,20,2,6,4,0.3824,1.0766,1.3611,1.2189,44.79,999
2,3,20,2,10,1,0.3732,1.3381,1.1299,1.2340,42.36,986
2,3,20,2,15,2,0.3469,1.4335,1.0805,1.2570,41.22,954
2,3,20,2,15,5,0.3465,1.3009,1.2474,1.2741,41.60,955
2,3,20,2,15,10,0.3398,1.1366,1.4061,1.2713,40.92,941
2,3,20,3,4,2,0.3780,1.0990,1.3337,1.2163,41.66,998
2,3,20,4,3,10,0.3733,1.2093,1.2087,1.2090,43.42,984
2,3,20,4,5,10,0.3631,1.2618,1.2178,1.2398,41.85,988
2,3,20,5,4,10,0.3884,1.3283,1.1139,1.2211,41.72,987
2,3,20,5,5,1,0.3775,1.2154,1.1812,1.1983,41.52,1001
2,3,20,5,6,1,0.3805,1.3928,1.0510,1.2219,44.29,1002
2,3,20,6,3,4,0.3799,1.2982,1.1313,1.2148,44.19,1000
2,3,20,6,5,4,0.3851,1.3276,1.0966,1.2121,44.77,1004
2,3,20,8,3,1,0.3708,1.3360,1.1038,1.2199,43.98,989
2,3,20,8,4,1,0.3670,1.2955,1.2099,1.2527,42.73,992
2,3,20,8,5,1,0.3869,0.9886,1.3875,1.1881,41.64,994
2,3,20,8,6,2,0.3739,1.2033,1.2936,1.2485,44.70,997
2,5,3,1,4,10,0.5821,1.0472,0.8523,0.9497,53.57,1242
2,5,3,1,6,3,0.6207,0.8782,0.9126,0.8954,57.09,1285
2,5,3,2,6,2,0.6372,1.0472,0.7367,0.8919,56.77,1297
2,5,3,2,7,3,0.6308,0.9021,0.8564,0.8792,56.77,1299
2,5,3,2,15,4,0.5463,1.0508,0.9346,0.9927,53.57,1197
2,5,3,3,3,5,0.6239,1.0214,0.8085,0.9150,60.03,1298
2,5,3,3,5,10,0.5929,1.0425,0.8245,0.9335,54.39,1268
2,5,3,3,15,1,0.5506,1.1251,0.8490,0.9870,51.32,1197
2,5,4,1,3,4,0.6146,1.1002,0.7582,0.9292,57.96,1287
2,5,4,1,5,5,0.6304,1.0529,0.7429,0.8979,57.12,1298
2,5,4,1,6,1,0.6266,0.8205,1.0283,0.9244,56.93,1289
2,5,4,1,10,1,0.5848,1.0147,0.8637,0.9392,53.71,1266
2,5,4,1,10,10,0.5837,0.8085,1.1590,0.9838,57.01,1238
2,5,4,1,15,3,0.5561,0.8149,1.1557,0.9853,52.52,1195
2,5,4,2,4,1,0.6127,0.8916,0.9281,0.9099,58.92,1298
2,5,4,2,6,5,0.6486,0.6688,1.0522,0.8605,61.97,1316
2,5,4,2,7,2,0.6229,0.8806,0.9143,0.8975,56.37,1310
2,5,4,3,3,3,0.6412,1.0616,0.7098,0.8857,59.92,1312
2,5,4,3,5,4,0.6495,1.0519,0.6596,0.8558,61.46,1328
2,5,4,3,6,1,0.6276,0.9305,0.8985,0.9145,60.84,1317
2,5,4,3,10,2,0.6060,1.1124,0.7928,0.9526,59.28,1297
2,5,4,3,15,1,0.5581,1.1571,0.8873,1.0222,52.33,1207
2,5,4,4,10,1,0.6307,0.9440,0.8459,0.8950,57.68,1297
2,5,4,4,15,3,0.5751,0.8447,1.1227,0.9837,55.22,1219
2,5,4,4,15,10,0.5287,0.9781,1.1393,1.0587,49.68,1188
2,5,5,1,4,10,0.5947,0.8722,1.0068,0.9395,55.98,1260
2,5,5,1,7,5,0.6324,0.8309,0.9951,0.9130,61.12,1307
2,5,5,1,10,5,0.6109,1.0561,0.7514,0.9038,58.56,1283
2,5,5,2,3,5,0.6405,0.7594,1.0511,0.9053,59.87,1310
2,5,5,2,7,4,0.6324,0.7417,1.0140,0.8779,59.50,1325
2,5,5,4,4,2,0.6536,0.6568,1.0508,0.8538,61.44,1334
2,5,5,4,4,5,0.6581,1.0323,0.7265,0.8794,59.58,1339
2,5,5,4,15,10,0.5290,1.1819,0.9043,1.0431,53.04,1194
2,5,5,5,4,1,0.6391,0.7436,1.0367,0.8902,59.54,1329
2,5,5,5,4,3,0.6474,0.8024,0.9280,0.8652,57.36,1342
2,5,5,5,4,10,0.6283,0.8335,0.9786,0.9061,59.60,1293
2,5,5,5,7,10,0.6242,0.7762,1.0284,0.9023,60.61,1298
2,5,6,1,5,2,0.6456,0.8040,0.9398,0.8719,57.73,1306
2,5,6,1,10,2,0.5971,1.0958,0.8441,0.9700,57.52,1282
2,5,6,2,6,1,0.6370,1.0568,0.7480,0.9024,60.04,1317
2,5,6,2,10,3,0.6362,1.0572,0.6817,0.8694,58.27,1301
2,5,6,4,3,10,0.6082,0.8856,1.0171,0.9514,56.33,1286
2,5,6,5,5,3,0.6661,0.9716,0.7507,0.8612,62.84,1351
2,5,6,5,7,5,0.6769,0.8532,0.8094,0.8313,60.78,1351
2,5,6,5,15,5,0.5502,0.8570,1.1759,1.0164,51.42,1229
2,5,6,6,3,10,0.6182,0.9479,0.9171,0.9325,58.26,1286
2,5,6,6,15,3,0.5697,1.0667,0.8657,0.9662,56.11,1227
2,5,10,1,10,2,0.5882,1.0671,0.8379,0.9525,54.85,1243
2,5,10,1,15,5,0.5195,0.9149,1.2157,1.0653,51.88,1173
2,5,10,2,4,1,0.5937,1.0992,0.8013,0.9502,54.18,1266
2,5,10,3,15,1,0.5310,0.9200,1.1793,1.0497,52.57,1184
2,5,10,4,4,10,0.5777,0.8679,1.0905,0.9792,53.28,1252
2,5,10,4,10,10,0.5722,1.1694,0.8103,0.9898,55.36,1237
2,5,10,5,4,5,0.6054,0.9188,0.9905,0.9546,55.78,1294
2,5,10,5,5,2,0.6252,0.8904,0.9655,0.9280,55.93,1295
2,5,10,5,10,5,0.5938,0.8175,1.1330,0.9752,56.82,1276
2,5,10,5,15,10,0.5195,1.0550,0.9988,1.0269,49.40,1168
2,5,10,6,7,3,0.6364,0.7488,1.0535,0.9012,61.46,1297
2,5,10,8,4,4,0.5998,0.7634,1.0789,0.9211,56.30,1277
2,5,10,8,5,3,0.6085,0.9653,0.8883,0.9268,57.25,1280
2,5,10,8,10,2,0.5850,0.8341,1.1278,0.9809,55.55,1256
2,5,15,1,3,10,0.4722,1.2275,0.9560,1.0918,50.49,1109
2,5,15,1,10,2,0.4932,1.0402,1.1250,1.0826,49.10,1124
2,5,15,2,4,10,0.4866,1.0053,1.1486,1.0769,51.52,1121
2,5,15,2,6,2,0.4994,1.1257,1.0539,1.0898,50.83,1146
2,5,15,2,7,4,0.5032,0.8677,1.2509,1.0593,52.20,1148
2,5,15,3,3,1,0.4921,1.0737,1.0891,1.0814,49.20,1141
2,5,15,3,3,3,0.4958,1.0751,1.0996,1.0873,52.36,1147
2,5,15,4,4,1,0.5038,1.0918,1.0600,1.0759,52.76,1149
2,5,15,4,15,3,0.4582,1.2763,1.0239,1.1501,48.92,1091
2,5,15,5,3,3,0.4958,0.9185,1.2670,1.0927,51.76,1152
2,5,15,5,5,3,0.5122,1.0552,1.0341,1.0447,52.58,1159
2,5,15,5,7,5,0.5071,0.9554,1.1472,1.0513,51.30,1159
2,5,15,6,6,2,0.5086,1.1141,1.0484,1.0813,51.91,1157
2,5,15,6,15,1,0.4448,0.9724,1.3272,1.1498,48.34,1086
2,5,15,8,6,2,0.5165,0.9949,1.1008,1.0479,51.79,1146
2,5,15,8,7,10,0.4741,1.2440,1.0164,1.1302,47.96,1123
2,5,15,8,10,10,0.4609,1.3228,0.9348,1.1288,50.02,1111
2,5,20,1,4,3,0.3857,1.3570,1.0427,1.1999,41.47,993
2,5,20,1,7,5,0.3727,1.3241,1.1162,1.2201,41.44,995
2,5,20,1,7,10,0.3726,1.4366,1.0591,1.2478,42.56,979
2,5,20,1,10,2,0.3839,1.1064,1.2811,1.1938,42.23,985
2,5,20,2,3,5,0.3819,1.4349,1.0422,1.2385,44.11,996
2,5,20,2,5,4,0.3811,1.2126,1.2122,1.2124,44.22,1001
2,5,20,2,6,5,0.3937,1.2948,1.1181,1.2064,43.49,1001
2,5,20,2,7,2,0.3915,1.3796,0.9836,1.1816,43.69,999
2,5,20,2,10,4,0.3940,1.1820,1.2396,1.2108,44.64,992
2,5,20,2,10,5,0.3816,1.2479,1.1454,1.1967,44.29,992
2,5,20,2,15,4,0.3470,1.0747,1.4121,1.2434,41.34,958
2,5,20,3,3,10,0.3749,1.3569,1.0687,1.2128,41.15,984
2,5,20,3,6,2,0.4026,1.0534,1.3758,1.2146,46.31,1004
2,5,20,3,6,5,0.3848,1.2400,1.2257,1.2328,44.43,1005
2,5,20,3,7,1,0.3833,1.1976,1.2739,1.2358,41.36,1001
2,5,20,3,10,2,0.3771,1.2261,1.2215,1.2238,42.53,994
2,5,20,4,4,2,0.3887,1.2318,1.1685,1.2001,43.37,1004
2,5,20,4,4,3,0.3944,1.3675,1.0406,1.2040,41.41,1005
2,5,20,4,7,10,0.3784,1.1532,1.2656,1.2094,40.72,991
2,5,20,4,15,5,0.3551,1.3849,1.0764,1.2307,41.84,963
2,5,20,5,4,3,0.3853,1.0359,1.3860,1.2110,45.03,1006
2,5,20,5,7,4,0.3969,1.3896,1.0423,1.2160,44.14,1008
2,5,20,5,15,2,0.3508,1.2814,1.1771,1.2293,41.90,962
2,5,20,8,3,2,0.3729,1.0777,1.3977,1.2377,40.93,994
2,5,20,8,6,5,0.3777,1.4035,1.0154,1.2094,43.67,1001
2,5,20,8,10,10,0.3608,1.1498,1.3349,1.2424,42.66,977
2,10,3,1,3,3,0.5559,1.0991,0.9493,1.0242,55.60,1233
2,10,3,1,3,5,0.5726,0.8515,1.1193,0.9854,57.01,1233
2,10,3,1,15,4,0.5007,1.2412,0.9341,1.0877,48.32,1157
2,10,3,2,4,1,0.5603,0.8833,1.0997,0.9915,53.95,1243
2,10,3,2,4,4,0.6044,0.8595,1.0053,0.9324,59.04,1253
2,10,3,2,5,2,0.5821,1.0668,0.8272,0.9470,53.59,1252
2,10,3,2,6,5,0.5945,1.0484,0.8132,0.9308,56.98,1257
2,10,3,3,5,10,0.5681,1.0335,0.8929,0.9632,54.85,1229
2,10,3,3,15,2,0.5262,0.9153,1.1753,1.0453,51.09,1170
2,10,4,1,3,10,0.5534,0.8493,1.1421,0.9957,52.24,1211
2,10,4,1,4,5,0.5914,0.9567,0.9030,0.9298,57.83,1251
2,10,4,1,5,3,0.5829,0.8421,1.0502,0.9461,56.48,1254
2,10,4,1,15,2,0.5188,0.8478,1.2269,1.0374,50.03,1163
2,10,4,2,6,4,0.5948,0.9606,0.9212,0.9409,53.89,1270
2,10,4,2,7,1,0.5841,0.9500,1.0110,0.9805,53.22,1259
2,10,4,2,10,4,0.5875,0.8830,1.0065,0.9448,53.90,1249
2,10,4,2,15,1,0.5195,0.9608,1.0969,1.0288,51.89,1168
2,10,4,4,3,2,0.5841,1.0600,0.9181,0.9891,55.73,1269
2,10,5,3,5,2,0.6195,0.7026,1.0928,0.8977,59.11,1282
2,10,5,3,10,1,0.5932,0.9161,1.0286,0.9723,54.67,1256
2,10,5,3,15,1,0.5290,1.0360,1.0177,1.0269,52.65,1181
2,10,5,4,3,10,0.5659,0.7970,1.1512,0.9741,55.46,1242
2,10,5,4,4,10,0.5854,1.0505,0.8496,0.9500,54.01,1248
2,10,5,4,10,3,0.6129,0.7337,1.0849,0.9093,56.45,1270
2,10,5,4,15,2,0.5452,0.9857,1.0019,0.9938,51.74,1189
2,10,5,5,3,10,0.5823,0.9738,0.9430,0.9584,54.27,1244
2,10,5,5,4,5,0.6249,1.0165,0.8136,0.9151,57.02,1290
2,10,6,1,4,10,0.5724,1.1159,0.8170,0.9665,53.62,1225
2,10,6,1,6,4,0.5835,0.9604,0.9268,0.9436,55.46,1267
2,10,6,1,6,10,0.5668,1.0644,0.8661,0.9652,54.44,1229
2,10,6,3,3,4,0.6023,1.0985,0.7589,0.9287,56.13,1278
2,10,6,3,5,4,0.6250,1.1013,0.7482,0.9247,60.20,1290
2,10,6,3,10,5,0.5976,1.1172,0.8037,0.9604,55.40,1267
2,10,6,3,15,2,0.5276,0.8564,1.2482,1.0523,50.87,1187
2,10,6,4,5,5,0.6287,0.8112,1.0283,0.9198,60.48,1295
2,10,6,5,5,5,0.6316,0.8109,1.0317,0.9213,57.44,1297
2,10,10,1,6,1,0.5479,0.9808,1.0248,1.0028,52.05,1221
2,10,10,2,10,10,0.5402,0.9581,1.0485,1.0033,51.13,1190
2,10,10,3,15,1,0.4900,1.0397,1.1820,1.1109,49.51,1155
2,10,10,5,7,2,0.5921,0.8726,1.0355,0.9541,55.08,1252
2,10,10,6,6,10,0.5544,1.0854,0.8963,0.9908,53.32,1220
2,10,10,8,3,2,0.5543,0.9912,1.0521,1.0217,53.43,1227
2,10,15,1,3,3,0.4661,1.1907,0.9976,1.0942,48.63,1107
2,10,15,2,3,3,0.4723,1.0158,1.1821,1.0989,47.47,1115
2,10,15,3,10,1,0.4647,1.2884,0.9734,1.1309,50.08,1110
2,10,15,3,15,3,0.4435,1.0435,1.2638,1.1537,47.69,1066
2,10,15,4,4,3,0.4956,1.2800,0.9131,1.0965,48.25,1129
2,10,15,4,5,2,0.4963,0.9576,1.2359,1.0968,48.86,1129
2,10,15,4,6,4,0.4883,1.1221,1.0094,1.0658,50.48,1133
2,10,15,5,3,3,0.4768,1.0042,1.2482,1.1262,49.03,1125
2,10,15,5,4,1,0.4866,0.9582,1.2745,1.1163,50.62,1124
2,10,15,5,4,4,0.4812,1.0226,1.1771,1.0998,50.57,1130
2,10,15,5,6,1,0.4798,1.0585,1.1026,1.0806,47.89,1128
2,10,15,5,10,4,0.4720,1.3287,0.9310,1.1299,50.80,1120
2,10,15,6,3,1,0.4715,0.9626,1.2711,1.1169,49.24,1119
